Column1;Column2;Column3
ﬁANLIURFA_S›VEREK;ﬁANLIURFA_KARAK÷PR‹;8892911098
ﬁANLIURFA_S›VEREK;ADIYAMAN_KAHTA;89913272
ﬁANLIURFA_SURU«;ﬁANLIURFA_MERKEZ;4402313978
ﬁANLIURFA_SURU«;ﬁANLIURFA_EYY‹B›YE;4583140309
ﬁANLIURFA_SURU«;ﬁANLIURFA_KARAK÷PR‹;4794949262
ﬁANLIURFA_SURU«;ﬁANLIURFA_B›REC›K;5004363672
ﬁANLIURFA_SURU«;ﬁANLIURFA_HAL›L›YE;5528347679
ﬁANLIURFA_SURU«;ﬁANLIURFA_AK«AKALE;6129059435
ﬁANLIURFA_SURU«;GAZ›ANTEP_N›Z›P;6767364855
ﬁANLIURFA_SURU«;ﬁANLIURFA_HALFET›;8125777396
ﬁANLIURFA_SURU«;ﬁANLIURFA_BOZOVA;8407306766
ﬁANLIURFA_SURU«;ﬁANLIURFA_HARRAN;8595291832
ﬁANLIURFA_V›RANﬁEH›R;ﬁANLIURFA_CEYLANPINAR;5036657675
ﬁANLIURFA_V›RANﬁEH›R;MARD›N_DER›K;6316014692
ﬁANLIURFA_V›RANﬁEH›R;MARD›N_KIZILTEPE;7289419264
ﬁANLIURFA_V›RANﬁEH›R;MARD›N_MAZIDA–I;8734088203
ﬁANLIURFA_V›RANﬁEH›R;ﬁANLIURFA_HAL›L›YE;9120963372
ﬁANLIURFA_V›RANﬁEH›R;ﬁANLIURFA_S›VEREK;9183033874
ﬁANLIURFA_V›RANﬁEH›R;ﬁANLIURFA_MERKEZ;9196806847
ﬁANLIURFA_V›RANﬁEH›R;ﬁANLIURFA_EYY‹B›YE;9377633178
ﬁANLIURFA_V›RANﬁEH›R;ﬁANLIURFA_KARAK÷PR‹;9519137456
ﬁANLIURFA_V›RANﬁEH›R;MARD›N_MERKEZ;9577330632
S››RT_BAYKAN;BATMAN_KOZLUK;3002817085
S››RT_BAYKAN;S››RT_KURTALAN;3916683442
S››RT_BAYKAN;S››RT_MERKEZ;4677745408
S››RT_BAYKAN;B›TL›S_MERKEZ;4898693471
S››RT_BAYKAN;S››RT_T›LLO;5448414173
S››RT_BAYKAN;B›TL›S_MUTK›;6775298711
S››RT_BAYKAN;B›TL›S_TATVAN;7376687515
S››RT_BAYKAN;S››RT_ﬁ›RVAN;743477428
S››RT_BAYKAN;D›YARBAKIR_S›LVAN;7634452482
S››RT_BAYKAN;BATMAN_BEﬁ›R›;7895286057
S››RT_ERUH;ﬁIRNAK_MERKEZ;474865092
S››RT_ERUH;S››RT_MERKEZ;5446452207
S››RT_ERUH;S››RT_T›LLO;6306682582
S››RT_ERUH;ﬁIRNAK_G‹«L‹KONAK;7352047767
S››RT_ERUH;S››RT_KURTALAN;8079681546
S››RT_ERUH;S››RT_ﬁ›RVAN;8293042689
S››RT_ERUH;ﬁIRNAK_C›ZRE;8839141403
S››RT_ERUH;MARD›N_DARGE«›T;9370876436
S››RT_ERUH;S››RT_BAYKAN;9768246785
S››RT_ERUH;ﬁIRNAK_ULUDERE;9774311932
S››RT_KURTALAN;S››RT_MERKEZ;298918017
S››RT_KURTALAN;S››RT_T›LLO;3759848934
S››RT_KURTALAN;S››RT_BAYKAN;3916683442
S››RT_KURTALAN;BATMAN_BEﬁ›R›;4291474181
S››RT_KURTALAN;BATMAN_KOZLUK;5416727017
S››RT_KURTALAN;S››RT_ﬁ›RVAN;5746209041
S››RT_KURTALAN;BATMAN_MERKEZ;6032652102
S››RT_KURTALAN;S››RT_ERUH;8079681546
S››RT_KURTALAN;B›TL›S_MERKEZ;8815376914
S››RT_KURTALAN;BATMAN_HASANKEYF;8915046074
S››RT_MERKEZ;S››RT_T›LLO;860230375
S››RT_MERKEZ;S››RT_ﬁ›RVAN;2846590482
S››RT_MERKEZ;S››RT_KURTALAN;298918017
S››RT_MERKEZ;S››RT_BAYKAN;4677745408
S››RT_MERKEZ;S››RT_ERUH;5446452207
S››RT_MERKEZ;BATMAN_KOZLUK;6177788983
S››RT_MERKEZ;BATMAN_BEﬁ›R›;6967782785
S››RT_MERKEZ;BATMAN_MERKEZ;8708960705
S››RT_MERKEZ;S››RT_PERVAR›;9081525239
S››RT_MERKEZ;B›TL›S_MERKEZ;957643888
S››RT_PERVAR›;VAN_BAH«ESARAY;5489555604
S››RT_PERVAR›;S››RT_ﬁ›RVAN;7125123396
S››RT_PERVAR›;B›TL›S_H›ZAN;79495951
S››RT_PERVAR›;S››RT_MERKEZ;9081525239
S››RT_PERVAR›;S››RT_T›LLO;9306502745
S››RT_PERVAR›;VAN_«ATAK;9330878555
S››RT_PERVAR›;B›TL›S_TATVAN;1191836104
S››RT_PERVAR›;S››RT_KURTALAN;119811438
S››RT_PERVAR›;B›TL›S_MERKEZ;1236305223
S››RT_PERVAR›;S››RT_BAYKAN;1366970904
S››RT_ﬁ›RVAN;S››RT_MERKEZ;2846590482
S››RT_ﬁ›RVAN;S››RT_T›LLO;3071567988
S››RT_ﬁ›RVAN;S››RT_KURTALAN;5746209041
S››RT_ﬁ›RVAN;S››RT_PERVAR›;7125123396
S››RT_ﬁ›RVAN;S››RT_BAYKAN;743477428
S››RT_ﬁ›RVAN;B›TL›S_H›ZAN;7781752832
S››RT_ﬁ›RVAN;S››RT_ERUH;8293042689
S››RT_ﬁ›RVAN;BATMAN_KOZLUK;8934817854
S››RT_ﬁ›RVAN;BATMAN_BEﬁ›R›;9724811656
S››RT_ﬁ›RVAN;BATMAN_MERKEZ;1146598958
S››RT_T›LLO;S››RT_MERKEZ;860230375
S››RT_T›LLO;S››RT_ﬁ›RVAN;3071567988
S››RT_T›LLO;S››RT_KURTALAN;3759848934
S››RT_T›LLO;S››RT_BAYKAN;5448414173
S››RT_T›LLO;S››RT_ERUH;6306682582
S››RT_T›LLO;BATMAN_KOZLUK;6948457747
S››RT_T›LLO;BATMAN_BEﬁ›R›;7738451549
S››RT_T›LLO;S››RT_PERVAR›;9306502745
S››RT_T›LLO;BATMAN_MERKEZ;947962947
S››RT_T›LLO;B›TL›S_MERKEZ;1034710764
S›NOP_AYANCIK;S›NOP_T‹RKEL›;3434001715
S›NOP_AYANCIK;KASTAMONU_«ATALZEYT›N;4456824678
S›NOP_AYANCIK;S›NOP_ERFELEK;4734436775
S›NOP_AYANCIK;S›NOP_MERKEZ;543948434
S›NOP_AYANCIK;KASTAMONU_HAN÷N‹;6406136475
S›NOP_AYANCIK;KASTAMONU_ABANA;6703862476
S›NOP_AYANCIK;KASTAMONU_BOZKURT;6960210963
S›NOP_AYANCIK;S›NOP_BOYABAT;7763399487
S›NOP_AYANCIK;S›NOP_GERZE;8463015506
S›NOP_AYANCIK;KASTAMONU_›NEBOLU;893560604
S›NOP_BOYABAT;S›NOP_SARAYD‹Z‹;2153184513
S›NOP_BOYABAT;S›NOP_DURA–AN;2689388479
S›NOP_BOYABAT;KASTAMONU_HAN÷N‹;3849075245
S›NOP_BOYABAT;KASTAMONU_TAﬁK÷PR‹;6666806479
S›NOP_BOYABAT;S›NOP_GERZE;700256231
S›NOP_BOYABAT;«ORUM_KARGI;7063262073
S›NOP_BOYABAT;S›NOP_D›KMEN;7316324349
S›NOP_BOYABAT;S›NOP_AYANCIK;7763399487
S›NOP_BOYABAT;S›NOP_ERFELEK;7910496801
S›NOP_BOYABAT;S›NOP_MERKEZ;8004506172
S›NOP_D›KMEN;SAMSUN_YAKAKENT;257453001
S›NOP_D›KMEN;SAMSUN_ALA«AM;3544242996
S›NOP_D›KMEN;S›NOP_GERZE;3898774554
S›NOP_D›KMEN;S›NOP_DURA–AN;4763261487
S›NOP_D›KMEN;SAMSUN_BAFRA;597682344
S›NOP_D›KMEN;S›NOP_ERFELEK;6989725748
S›NOP_D›KMEN;S›NOP_SARAYD‹Z‹;7033801483
S›NOP_D›KMEN;S›NOP_MERKEZ;7083735118
S›NOP_D›KMEN;S›NOP_BOYABAT;7316324349
S›NOP_D›KMEN;SAMSUN_ONDOKUZMAYIS;7720467815
S›NOP_DURA–AN;S›NOP_SARAYD‹Z‹;2270539996
S›NOP_DURA–AN;S›NOP_BOYABAT;2689388479
S›NOP_DURA–AN;S›NOP_D›KMEN;4763261487
S›NOP_DURA–AN;KASTAMONU_HAN÷N‹;6538463724
S›NOP_DURA–AN;SAMSUN_VEZ›RK÷PR‹;6774182485
S›NOP_DURA–AN;SAMSUN_YAKAKENT;7337791496
S›NOP_DURA–AN;«ORUM_KARGI;7564145494
S›NOP_DURA–AN;SAMSUN_ALA«AM;8307504483
S›NOP_DURA–AN;KASTAMONU_TAﬁK÷PR‹;9356194958
S›NOP_DURA–AN;S›NOP_GERZE;9691950788
S›NOP_ERFELEK;S›NOP_MERKEZ;2522172131
S›NOP_ERFELEK;S›NOP_GERZE;3090951193
S›NOP_ERFELEK;S›NOP_AYANCIK;4734436775
S›NOP_ERFELEK;SAMSUN_YAKAKENT;6668453114
S›NOP_ERFELEK;S›NOP_D›KMEN;6989725748
S›NOP_ERFELEK;S›NOP_T‹RKEL›;7157977772
S›NOP_ERFELEK;SAMSUN_ALA«AM;7638166101
S›NOP_ERFELEK;S›NOP_BOYABAT;7910496801
S›NOP_ERFELEK;KASTAMONU_«ATALZEYT›N;8180800736
S›NOP_ERFELEK;S›NOP_SARAYD‹Z‹;1006368131
S›NOP_GERZE;S›NOP_ERFELEK;3090951193
S›NOP_GERZE;S›NOP_MERKEZ;3184960564
S›NOP_GERZE;SAMSUN_YAKAKENT;357750192
S›NOP_GERZE;S›NOP_D›KMEN;3898774554
S›NOP_GERZE;SAMSUN_ALA«AM;4547214907
S›NOP_GERZE;SAMSUN_BAFRA;6979795351
S›NOP_GERZE;S›NOP_BOYABAT;700256231
S›NOP_GERZE;S›NOP_AYANCIK;8463015506
S›NOP_GERZE;SAMSUN_ONDOKUZMAYIS;8723439726
S›NOP_GERZE;S›NOP_SARAYD‹Z‹;9155746822
S›NOP_MERKEZ;S›NOP_ERFELEK;2522172131
S›NOP_MERKEZ;S›NOP_GERZE;3184960564
S›NOP_MERKEZ;S›NOP_AYANCIK;543948434
S›NOP_MERKEZ;SAMSUN_YAKAKENT;6762462485
S›NOP_MERKEZ;S›NOP_D›KMEN;7083735118
S›NOP_MERKEZ;SAMSUN_ALA«AM;7732175471
S›NOP_MERKEZ;S›NOP_BOYABAT;8004506172
S›NOP_MERKEZ;S›NOP_T‹RKEL›;8873486055
S›NOP_MERKEZ;KASTAMONU_«ATALZEYT›N;9896309018
S›NOP_MERKEZ;S›NOP_SARAYD‹Z‹;1015769068
S›NOP_SARAYD‹Z‹;S›NOP_BOYABAT;2153184513
S›NOP_SARAYD‹Z‹;S›NOP_DURA–AN;2270539996
S›NOP_SARAYD‹Z‹;«ORUM_KARGI;5432970793
S›NOP_SARAYD‹Z‹;KASTAMONU_HAN÷N‹;6002259758
S›NOP_SARAYD‹Z‹;S›NOP_D›KMEN;7033801483
S›NOP_SARAYD‹Z‹;KASTAMONU_TAﬁK÷PR‹;8819990992
S›NOP_SARAYD‹Z‹;SAMSUN_VEZ›RK÷PR‹;8893007784
S›NOP_SARAYD‹Z‹;S›NOP_GERZE;9155746822
S›NOP_SARAYD‹Z‹;KASTAMONU_TOSYA;9282279061
S›NOP_SARAYD‹Z‹;S›NOP_AYANCIK;9916584
S›NOP_T‹RKEL›;KASTAMONU_«ATALZEYT›N;1022822963
S›NOP_T‹RKEL›;KASTAMONU_ABANA;3269860761
S›NOP_T‹RKEL›;S›NOP_AYANCIK;3434001715
S›NOP_T‹RKEL›;KASTAMONU_BOZKURT;3526209248
S›NOP_T‹RKEL›;KASTAMONU_›NEBOLU;5501604325
S›NOP_T‹RKEL›;S›NOP_ERFELEK;7157977772
S›NOP_T‹RKEL›;KASTAMONU_DEVREKAN›;8086118902
S›NOP_T‹RKEL›;KASTAMONU_K‹RE;8541177778
S›NOP_T‹RKEL›;KASTAMONU_DO–ANYURT;8772246358
S›NOP_T‹RKEL›;KASTAMONU_HAN÷N‹;8829677472
ﬁIRNAK_BEYT‹ﬁﬁEBAP;ﬁIRNAK_ULUDERE;5983640245
ﬁIRNAK_BEYT‹ﬁﬁEBAP;HAKKAR›_«UKURCA;9256321614
ﬁIRNAK_BEYT‹ﬁﬁEBAP;HAKKAR›_MERKEZ;1095426539
ﬁIRNAK_BEYT‹ﬁﬁEBAP;ﬁIRNAK_MERKEZ;1181916541
ﬁIRNAK_BEYT‹ﬁﬁEBAP;ﬁIRNAK_C›ZRE;1593570744
ﬁIRNAK_BEYT‹ﬁﬁEBAP;S››RT_ERUH;1656781633
ﬁIRNAK_BEYT‹ﬁﬁEBAP;HAKKAR›_Y‹KSEKOVA;1715574894
ﬁIRNAK_BEYT‹ﬁﬁEBAP;VAN_BAﬁKALE;1830000304
ﬁIRNAK_BEYT‹ﬁﬁEBAP;ﬁIRNAK_S›LOP›;183513057
ﬁIRNAK_BEYT‹ﬁﬁEBAP;ﬁIRNAK_›D›L;1880393163
ﬁIRNAK_C›ZRE;ﬁIRNAK_›D›L;2881777114
ﬁIRNAK_C›ZRE;ﬁIRNAK_S›LOP›;3428094509
ﬁIRNAK_C›ZRE;ﬁIRNAK_MERKEZ;4288347586
ﬁIRNAK_C›ZRE;ﬁIRNAK_G‹«L‹KONAK;4597433752
ﬁIRNAK_C›ZRE;MARD›N_DARGE«›T;732786477
ﬁIRNAK_C›ZRE;S››RT_ERUH;8839141403
ﬁIRNAK_C›ZRE;MARD›N_M›DYAT;9088990806
ﬁIRNAK_C›ZRE;ﬁIRNAK_ULUDERE;9142203033
ﬁIRNAK_C›ZRE;MARD›N_NUSAYB›N;9706290033
ﬁIRNAK_C›ZRE;BATMAN_GERC‹ﬁ;1064180677
ﬁIRNAK_G‹«L‹KONAK;MARD›N_DARGE«›T;2730431018
ﬁIRNAK_G‹«L‹KONAK;ﬁIRNAK_C›ZRE;4597433752
ﬁIRNAK_G‹«L‹KONAK;ﬁIRNAK_MERKEZ;7157979764
ﬁIRNAK_G‹«L‹KONAK;S››RT_ERUH;7352047767
ﬁIRNAK_G‹«L‹KONAK;MARD›N_M›DYAT;7394391706
ﬁIRNAK_G‹«L‹KONAK;ﬁIRNAK_S›LOP›;758659994
ﬁIRNAK_G‹«L‹KONAK;BATMAN_GERC‹ﬁ;7857355856
ﬁIRNAK_G‹«L‹KONAK;BATMAN_HASANKEYF;1031497525
ﬁIRNAK_G‹«L‹KONAK;MARD›N_÷MERL›;1130436925
ﬁIRNAK_G‹«L‹KONAK;MARD›N_NUSAYB›N;1174837281
ﬁIRNAK_›D›L;ﬁIRNAK_C›ZRE;2881777114
ﬁIRNAK_›D›L;MARD›N_M›DYAT;6207213693
ﬁIRNAK_›D›L;ﬁIRNAK_S›LOP›;6296318706
ﬁIRNAK_›D›L;ﬁIRNAK_MERKEZ;7156571782
ﬁIRNAK_›D›L;BATMAN_GERC‹ﬁ;7760029654
ﬁIRNAK_›D›L;MARD›N_NUSAYB›N;8598092723
ﬁIRNAK_›D›L;MARD›N_DARGE«›T;9661778029
ﬁIRNAK_›D›L;MARD›N_÷MERL›;1011719124
ﬁIRNAK_›D›L;BATMAN_HASANKEYF;1021764905
ﬁIRNAK_›D›L;MARD›N_SAVUR;1123599368
ﬁIRNAK_MERKEZ;ﬁIRNAK_C›ZRE;4288347586
ﬁIRNAK_MERKEZ;S››RT_ERUH;474865092
ﬁIRNAK_MERKEZ;ﬁIRNAK_ULUDERE;5025661012
ﬁIRNAK_MERKEZ;ﬁIRNAK_S›LOP›;6703945847
ﬁIRNAK_MERKEZ;ﬁIRNAK_›D›L;7156571782
ﬁIRNAK_MERKEZ;ﬁIRNAK_G‹«L‹KONAK;7157979764
ﬁIRNAK_MERKEZ;MARD›N_DARGE«›T;9888410782
ﬁIRNAK_MERKEZ;S››RT_MERKEZ;9957813733
ﬁIRNAK_MERKEZ;S››RT_T›LLO;1081804411
ﬁIRNAK_MERKEZ;ﬁIRNAK_BEYT‹ﬁﬁEBAP;1181916541
ﬁIRNAK_S›LOP›;ﬁIRNAK_C›ZRE;3428094509
ﬁIRNAK_S›LOP›;ﬁIRNAK_›D›L;6296318706
ﬁIRNAK_S›LOP›;ﬁIRNAK_MERKEZ;6703945847
ﬁIRNAK_S›LOP›;ﬁIRNAK_G‹«L‹KONAK;758659994
ﬁIRNAK_S›LOP›;MARD›N_DARGE«›T;1031703096
ﬁIRNAK_S›LOP›;S››RT_ERUH;1125473966
ﬁIRNAK_S›LOP›;ﬁIRNAK_ULUDERE;115578013
ﬁIRNAK_S›LOP›;MARD›N_M›DYAT;125035324
ﬁIRNAK_S›LOP›;MARD›N_NUSAYB›N;1264566159
ﬁIRNAK_S›LOP›;BATMAN_GERC‹ﬁ;1405634836
ﬁIRNAK_ULUDERE;ﬁIRNAK_MERKEZ;5025661012
ﬁIRNAK_ULUDERE;ﬁIRNAK_BEYT‹ﬁﬁEBAP;5983640245
ﬁIRNAK_ULUDERE;ﬁIRNAK_C›ZRE;9142203033
ﬁIRNAK_ULUDERE;S››RT_ERUH;9774311932
ﬁIRNAK_ULUDERE;HAKKAR›_«UKURCA;1015044339
ﬁIRNAK_ULUDERE;ﬁIRNAK_S›LOP›;115578013
ﬁIRNAK_ULUDERE;ﬁIRNAK_›D›L;1201042723
ﬁIRNAK_ULUDERE;ﬁIRNAK_G‹«L‹KONAK;1201183521
ﬁIRNAK_ULUDERE;HAKKAR›_MERKEZ;1449217068
ﬁIRNAK_ULUDERE;MARD›N_DARGE«›T;1474226623
S›VAS_AKINCILAR;S›VAS_G÷LOVA;2682168209
S›VAS_AKINCILAR;S›VAS_SUﬁEHR›;2758056961
S›VAS_AKINCILAR;ERZ›NCAN_REFAH›YE;5090354193
S›VAS_AKINCILAR;S›VAS_›MRANLI;6142023163
S›VAS_AKINCILAR;S›VAS_KOYULH›SAR;6427022183
S›VAS_AKINCILAR;G›RESUN_«AMOLUK;6596074428
S›VAS_AKINCILAR;S›VAS_ZARA;7793033415
S›VAS_AKINCILAR;G›RESUN_ﬁEB›NKARAH›SAR;7952748494
S›VAS_AKINCILAR;G‹M‹ﬁHANE_ﬁ›RAN;9437589532
S›VAS_AKINCILAR;ORDU_MESUD›YE;9881493333
S›VAS_ALTINYAYLA;S›VAS_ﬁARKIﬁLA;3710318754
S›VAS_ALTINYAYLA;S›VAS_ULAﬁ;437784893
S›VAS_ALTINYAYLA;S›VAS_KANGAL;6474685237
S›VAS_ALTINYAYLA;S›VAS_GEMEREK;7439945655
S›VAS_ALTINYAYLA;S›VAS_MERKEZ;8234753962
S›VAS_ALTINYAYLA;KAYSER›_SARIO–LAN;9659681753
S›VAS_ALTINYAYLA;KAYSER›_PINARBAﬁI;1052774001
S›VAS_ALTINYAYLA;KAYSER›_AKKIﬁLA;1071684989
S›VAS_ALTINYAYLA;S›VAS_G‹R‹N;1117064227
S›VAS_ALTINYAYLA;YOZGAT_AKDA–MADEN›;1125101166
S›VAS_D›VR›–›;ERZ›NCAN_›L›«;7483932678
S›VAS_D›VR›–›;MALATYA_ARAPG›R;8026606879
S›VAS_D›VR›–›;ERZ›NCAN_KEMAL›YE;8093565516
S›VAS_D›VR›–›;S›VAS_KANGAL;8312776794
S›VAS_D›VR›–›;MALATYA_ARGUVAN;1041537681
S›VAS_D›VR›–›;S›VAS_ZARA;1084273079
S›VAS_D›VR›–›;ELAZI–_KEBAN;1168586527
S›VAS_D›VR›–›;ELAZI–_A–IN;1233993818
S›VAS_D›VR›–›;S›VAS_ULAﬁ;13242663
S›VAS_D›VR›–›;S›VAS_›MRANLI;1367775613
S›VAS_DO–ANﬁAR;S›VAS_HAF›K;6264502707
S›VAS_DO–ANﬁAR;S›VAS_ZARA;924992536
S›VAS_DO–ANﬁAR;S›VAS_MERKEZ;1006417055
S›VAS_DO–ANﬁAR;S›VAS_›MRANLI;1266900513
S›VAS_DO–ANﬁAR;S›VAS_ULAﬁ;1350686899
S›VAS_DO–ANﬁAR;S›VAS_YILDIZEL›;1464176796
S›VAS_DO–ANﬁAR;S›VAS_SUﬁEHR›;1499261407
S›VAS_DO–ANﬁAR;S›VAS_AKINCILAR;1704295878
S›VAS_DO–ANﬁAR;S›VAS_ALTINYAYLA;1788471792
S›VAS_DO–ANﬁAR;S›VAS_ﬁARKIﬁLA;1811837198
S›VAS_GEMEREK;KAYSER›_SARIO–LAN;2523277856
S›VAS_GEMEREK;KAYSER›_AKKIﬁLA;3580445994
S›VAS_GEMEREK;S›VAS_ﬁARKIﬁLA;3729626901
S›VAS_GEMEREK;KAYSER›_B‹NYAN;5201182439
S›VAS_GEMEREK;YOZGAT_«AYIRALAN;5612794176
S›VAS_GEMEREK;YOZGAT_«ANDIR;7046298365
S›VAS_GEMEREK;S›VAS_ALTINYAYLA;7439945655
S›VAS_GEMEREK;KAYSER›_÷ZVATAN;8215105807
S›VAS_GEMEREK;KAYSER›_KOCAS›NAN;8363205808
S›VAS_GEMEREK;KAYSER›_MERKEZ;8530873134
S›VAS_G÷LOVA;S›VAS_AKINCILAR;2682168209
S›VAS_G÷LOVA;ERZ›NCAN_REFAH›YE;3508259118
S›VAS_G÷LOVA;G›RESUN_«AMOLUK;3913906219
S›VAS_G÷LOVA;S›VAS_SUﬁEHR›;4693905857
S›VAS_G÷LOVA;G‹M‹ﬁHANE_ﬁ›RAN;6755421324
S›VAS_G÷LOVA;G›RESUN_ALUCRA;6841609027
S›VAS_G÷LOVA;S›VAS_KOYULH›SAR;836287108
S›VAS_G÷LOVA;S›VAS_›MRANLI;8370944516
S›VAS_G÷LOVA;ERZ›NCAN_KEMAH;9027421594
S›VAS_G÷LOVA;G‹M‹ﬁHANE_KELK›T;9677963099
S›VAS_G‹R‹N;MALATYA_DARENDE;356979814
S›VAS_G‹R‹N;S›VAS_KANGAL;7389911728
S›VAS_G‹R‹N;MALATYA_KULUNCAK;8424082574
S›VAS_G‹R‹N;KAHRAMANMARAﬁ_ELB›STAN;9347571263
S›VAS_G‹R‹N;S›VAS_ULAﬁ;9705942563
S›VAS_G‹R‹N;KAYSER›_PINARBAﬁI;1020637557
S›VAS_G‹R‹N;MALATYA_AK«ADA–;1077817796
S›VAS_G‹R‹N;MALATYA_HEK›MHAN;1085848246
S›VAS_G‹R‹N;S›VAS_ALTINYAYLA;1117064227
S›VAS_G‹R‹N;KAHRAMANMARAﬁ_EK›N÷Z‹;1133438109
S›VAS_HAF›K;S›VAS_ZARA;3372705759
S›VAS_HAF›K;S›VAS_MERKEZ;379966784
S›VAS_HAF›K;S›VAS_DO–ANﬁAR;6264502707
S›VAS_HAF›K;S›VAS_›MRANLI;679178553
S›VAS_HAF›K;S›VAS_ULAﬁ;7242366287
S›VAS_HAF›K;S›VAS_YILDIZEL›;8377265249
S›VAS_HAF›K;S›VAS_SUﬁEHR›;9115394471
S›VAS_HAF›K;S›VAS_AKINCILAR;1116573917
S›VAS_HAF›K;S›VAS_ALTINYAYLA;1162021522
S›VAS_HAF›K;S›VAS_ﬁARKIﬁLA;1185386927
S›VAS_›MRANLI;S›VAS_ZARA;3911414604
S›VAS_›MRANLI;S›VAS_SUﬁEHR›;5039815902
S›VAS_›MRANLI;S›VAS_AKINCILAR;6142023163
S›VAS_›MRANLI;S›VAS_HAF›K;679178553
S›VAS_›MRANLI;ERZ›NCAN_REFAH›YE;7218698063
S›VAS_›MRANLI;S›VAS_G÷LOVA;8370944516
S›VAS_›MRANLI;S›VAS_KOYULH›SAR;8708781124
S›VAS_›MRANLI;G›RESUN_«AMOLUK;1009148631
S›VAS_›MRANLI;G›RESUN_ﬁEB›NKARAH›SAR;1023450744
S›VAS_›MRANLI;S›VAS_MERKEZ;1059145337
S›VAS_KANGAL;S›VAS_ULAﬁ;4929886201
S›VAS_KANGAL;S›VAS_ALTINYAYLA;6474685237
S›VAS_KANGAL;S›VAS_G‹R‹N;7389911728
S›VAS_KANGAL;MALATYA_HEK›MHAN;7521728715
S›VAS_KANGAL;S›VAS_D›VR›–›;8312776794
S›VAS_KANGAL;S›VAS_MERKEZ;8786791233
S›VAS_KANGAL;MALATYA_KULUNCAK;1068470298
S›VAS_KANGAL;MALATYA_DARENDE;1082613765
S›VAS_KANGAL;MALATYA_YAZIHAN;1140279108
S›VAS_KANGAL;MALATYA_ARGUVAN;1155545196
S›VAS_KOYULH›SAR;ORDU_MESUD›YE;3574211264
S›VAS_KOYULH›SAR;S›VAS_SUﬁEHR›;3668965223
S›VAS_KOYULH›SAR;TOKAT_REﬁAD›YE;4900747956
S›VAS_KOYULH›SAR;S›VAS_AKINCILAR;6427022183
S›VAS_KOYULH›SAR;G›RESUN_ﬁEB›NKARAH›SAR;7132363588
S›VAS_KOYULH›SAR;ORDU_G÷LK÷Y;8217626621
S›VAS_KOYULH›SAR;S›VAS_G÷LOVA;836287108
S›VAS_KOYULH›SAR;S›VAS_›MRANLI;8708781124
S›VAS_KOYULH›SAR;TOKAT_BAﬁ«›FTL›K;9004994137
S›VAS_KOYULH›SAR;S›VAS_ZARA;9411653935
S›VAS_MERKEZ;S›VAS_HAF›K;379966784
S›VAS_MERKEZ;S›VAS_ULAﬁ;3856905032
S›VAS_MERKEZ;S›VAS_YILDIZEL›;4991803994
S›VAS_MERKEZ;S›VAS_ZARA;7172373599
S›VAS_MERKEZ;S›VAS_ALTINYAYLA;8234753962
S›VAS_MERKEZ;S›VAS_ﬁARKIﬁLA;8468408016
S›VAS_MERKEZ;S›VAS_KANGAL;8786791233
S›VAS_MERKEZ;S›VAS_DO–ANﬁAR;1006417055
S›VAS_MERKEZ;S›VAS_›MRANLI;1059145337
S›VAS_MERKEZ;TOKAT_MERKEZ;1108082955
S›VAS_ﬁARKIﬁLA;S›VAS_ALTINYAYLA;3710318754
S›VAS_ﬁARKIﬁLA;S›VAS_GEMEREK;3729626901
S›VAS_ﬁARKIﬁLA;KAYSER›_SARIO–LAN;5949362999
S›VAS_ﬁARKIﬁLA;KAYSER›_AKKIﬁLA;7006531137
S›VAS_ﬁARKIﬁLA;YOZGAT_AKDA–MADEN›;7540692906
S›VAS_ﬁARKIﬁLA;S›VAS_ULAﬁ;7846785801
S›VAS_ﬁARKIﬁLA;YOZGAT_«AYIRALAN;8139857071
S›VAS_ﬁARKIﬁLA;KAYSER›_PINARBAﬁI;8380231029
S›VAS_ﬁARKIﬁLA;S›VAS_MERKEZ;8468408016
S›VAS_ﬁARKIﬁLA;KAYSER›_B‹NYAN;8627267582
S›VAS_SUﬁEHR›;S›VAS_AKINCILAR;2758056961
S›VAS_SUﬁEHR›;S›VAS_KOYULH›SAR;3668965223
S›VAS_SUﬁEHR›;S›VAS_G÷LOVA;4693905857
S›VAS_SUﬁEHR›;S›VAS_›MRANLI;5039815902
S›VAS_SUﬁEHR›;G›RESUN_ﬁEB›NKARAH›SAR;5194691533
S›VAS_SUﬁEHR›;S›VAS_ZARA;5742688712
S›VAS_SUﬁEHR›;ERZ›NCAN_REFAH›YE;7102091842
S›VAS_SUﬁEHR›;ORDU_MESUD›YE;7123436372
S›VAS_SUﬁEHR›;TOKAT_REﬁAD›YE;7678457073
S›VAS_SUﬁEHR›;G›RESUN_«AMOLUK;8607812076
S›VAS_ULAﬁ;S›VAS_MERKEZ;3856905032
S›VAS_ULAﬁ;S›VAS_ALTINYAYLA;437784893
S›VAS_ULAﬁ;S›VAS_KANGAL;4929886201
S›VAS_ULAﬁ;S›VAS_HAF›K;7242366287
S›VAS_ULAﬁ;S›VAS_ﬁARKIﬁLA;7846785801
S›VAS_ULAﬁ;S›VAS_YILDIZEL›;8090586055
S›VAS_ULAﬁ;S›VAS_G‹R‹N;9705942563
S›VAS_ULAﬁ;S›VAS_ZARA;1061507205
S›VAS_ULAﬁ;S›VAS_GEMEREK;1137612392
S›VAS_ULAﬁ;MALATYA_HEK›MHAN;1245161492
